BillingAccountId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceCategory,ServiceName,ResourceId,ResourceName,ResourceType,RegionId,ConsumedQuantity,ConsumedUnit,PricingCategory,ListCost,BilledCost,EffectiveCost,BillingCurrency,Tags,x_UtilizationPct
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,74.97,USD,On-Demand,74.9706,74.9706,74.9706,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,22.6616,13.5970,13.5970,USD,"{""env"":""prod"",""team"":""web""}",66.4
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,34.3360,34.3360,34.3360,USD,"{""env"":""prod"",""team"":""api""}",55.4
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,17.0306,17.0306,17.0306,USD,"{""env"":""staging"",""team"":""web""}",10.0
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,86.43,USD,On-Demand,86.4265,86.4265,86.4265,USD,"{""env"":""prod"",""team"":""data""}",55.3
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,21.7,USD,On-Demand,21.7016,21.7016,21.7016,USD,"{""env"":""prod"",""team"":""api""}",39.3
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1461.9,GB-Month,On-Demand,29.2388,29.2388,29.2388,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1872.7,GB-Month,On-Demand,37.4543,37.4543,37.4543,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,24.3147,24.3147,24.3147,USD,"{""env"":""prod"",""team"":""web""}",54.8
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,11.3715,11.3715,11.3715,USD,"{""env"":""prod"",""team"":""api""}",24.9
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,33.88,USD,On-Demand,33.8767,33.8767,33.8767,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,38.9909,38.9909,38.9909,USD,"{""env"":""prod"",""team"":""api""}",56.5
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,15.4781,15.4781,15.4781,USD,"{""env"":""prod"",""team"":""web""}",40.0
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.3299,5.3299,5.3299,USD,"{""env"":""dev"",""team"":""platform""}",6.1
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,41.02,USD,On-Demand,41.0166,41.0166,41.0166,USD,"{""env"":""prod"",""team"":""data""}",46.2
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,26.53,USD,On-Demand,26.5305,26.5305,26.5305,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1068.7,GB-Month,On-Demand,21.3739,21.3739,21.3739,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,741.5,GB-Month,On-Demand,14.8299,14.8299,14.8299,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,14.9520,14.9520,14.9520,USD,"{""env"":""prod"",""team"":""api""}",40.1
acct-0001,2026-08-24T00:00:00Z,2026-08-25T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,25.85,USD,On-Demand,25.8507,25.8507,25.8507,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,48.5972,29.1583,29.1583,USD,"{""env"":""prod"",""team"":""api""}",73.8
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,29.7528,29.7528,29.7528,USD,"{""env"":""prod"",""team"":""web""}",37.3
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,19.5374,19.5374,19.5374,USD,"{""env"":""staging"",""team"":""web""}",19.8
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,21.1519,21.1519,21.1519,USD,"{""env"":""dev"",""team"":""platform""}",5.1
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,61.92,USD,On-Demand,61.9194,61.9194,61.9194,USD,"{""env"":""prod"",""team"":""data""}",61.9
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,13.54,USD,On-Demand,13.5434,13.5434,13.5434,USD,"{""env"":""prod"",""team"":""data""}",24.7
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,569.8,GB-Month,On-Demand,11.3959,11.3959,11.3959,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,2044.7,GB-Month,On-Demand,40.8946,40.8946,40.8946,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,22.66,USD,On-Demand,22.6645,22.6645,22.6645,USD,"{""env"":""prod"",""team"":""api""}",49.8
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,12.68,USD,On-Demand,12.6764,12.6764,12.6764,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,17.55,USD,On-Demand,17.5470,17.5470,17.5470,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,71.21,USD,On-Demand,71.2104,71.2104,71.2104,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,28.3569,17.0142,17.0142,USD,"{""env"":""prod"",""team"":""web""}",67.4
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,33.1311,33.1311,33.1311,USD,"{""env"":""prod"",""team"":""api""}",61.0
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,19.5185,19.5185,19.5185,USD,"{""env"":""staging"",""team"":""web""}",8.0
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,92.51,USD,On-Demand,92.5083,92.5083,92.5083,USD,"{""env"":""prod"",""team"":""data""}",58.7
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,20.73,USD,On-Demand,20.7342,20.7342,20.7342,USD,"{""env"":""prod"",""team"":""api""}",39.7
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1479.8,GB-Month,On-Demand,29.5959,29.5959,29.5959,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1874.4,GB-Month,On-Demand,37.4874,37.4874,37.4874,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,23.1931,23.1931,23.1931,USD,"{""env"":""prod"",""team"":""web""}",54.7
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,11.8968,11.8968,11.8968,USD,"{""env"":""prod"",""team"":""api""}",27.6
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,29.12,USD,On-Demand,29.1205,29.1205,29.1205,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,44.3316,44.3316,44.3316,USD,"{""env"":""prod"",""team"":""api""}",65.4
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,17.8052,17.8052,17.8052,USD,"{""env"":""prod"",""team"":""web""}",43.6
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,6.3972,6.3972,6.3972,USD,"{""env"":""dev"",""team"":""platform""}",24.0
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,43.12,USD,On-Demand,43.1215,43.1215,43.1215,USD,"{""env"":""prod"",""team"":""data""}",53.8
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,31.08,USD,On-Demand,31.0757,31.0757,31.0757,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1101.7,GB-Month,On-Demand,22.0349,22.0349,22.0349,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,740.6,GB-Month,On-Demand,14.8122,14.8122,14.8122,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,13.4304,13.4304,13.4304,USD,"{""env"":""prod"",""team"":""api""}",41.5
acct-0001,2026-08-25T00:00:00Z,2026-08-26T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,30.16,USD,On-Demand,30.1577,30.1577,30.1577,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,45.5649,27.3389,27.3389,USD,"{""env"":""prod"",""team"":""api""}",76.8
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,33.4582,33.4582,33.4582,USD,"{""env"":""prod"",""team"":""web""}",39.1
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,16.3646,16.3646,16.3646,USD,"{""env"":""staging"",""team"":""web""}",30.2
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,17.8324,17.8324,17.8324,USD,"{""env"":""dev"",""team"":""platform""}",10.9
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,57.89,USD,On-Demand,57.8927,57.8927,57.8927,USD,"{""env"":""prod"",""team"":""data""}",60.4
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,13.61,USD,On-Demand,13.6144,13.6144,13.6144,USD,"{""env"":""prod"",""team"":""data""}",22.4
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,572.7,GB-Month,On-Demand,11.4544,11.4544,11.4544,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,2073.8,GB-Month,On-Demand,41.4752,41.4752,41.4752,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,26.01,USD,On-Demand,26.0066,26.0066,26.0066,USD,"{""env"":""prod"",""team"":""api""}",59.0
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.99,USD,On-Demand,11.9923,11.9923,11.9923,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,16.78,USD,On-Demand,16.7778,16.7778,16.7778,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,63.51,USD,On-Demand,63.5099,63.5099,63.5099,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,24.1766,14.5059,14.5059,USD,"{""env"":""prod"",""team"":""web""}",76.3
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,29.0495,29.0495,29.0495,USD,"{""env"":""prod"",""team"":""api""}",54.3
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,19.1494,19.1494,19.1494,USD,"{""env"":""staging"",""team"":""web""}",7.0
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,71.78,USD,On-Demand,71.7768,71.7768,71.7768,USD,"{""env"":""prod"",""team"":""data""}",45.8
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,24.26,USD,On-Demand,24.2613,24.2613,24.2613,USD,"{""env"":""prod"",""team"":""api""}",39.5
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1478.8,GB-Month,On-Demand,29.5754,29.5754,29.5754,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1871.8,GB-Month,On-Demand,37.4359,37.4359,37.4359,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,26.4430,26.4430,26.4430,USD,"{""env"":""prod"",""team"":""web""}",56.0
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,9.8406,9.8406,9.8406,USD,"{""env"":""prod"",""team"":""api""}",19.5
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,30.22,USD,On-Demand,30.2179,30.2179,30.2179,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,44.7764,44.7764,44.7764,USD,"{""env"":""prod"",""team"":""api""}",66.0
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,18.1073,18.1073,18.1073,USD,"{""env"":""prod"",""team"":""web""}",36.4
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.0634,5.0634,5.0634,USD,"{""env"":""dev"",""team"":""platform""}",14.2
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,42.02,USD,On-Demand,42.0184,42.0184,42.0184,USD,"{""env"":""prod"",""team"":""data""}",59.4
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,27.87,USD,On-Demand,27.8721,27.8721,27.8721,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1075.9,GB-Month,On-Demand,21.5184,21.5184,21.5184,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,749.1,GB-Month,On-Demand,14.9819,14.9819,14.9819,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,14.2638,14.2638,14.2638,USD,"{""env"":""prod"",""team"":""api""}",41.1
acct-0001,2026-08-26T00:00:00Z,2026-08-27T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,29.62,USD,On-Demand,29.6236,29.6236,29.6236,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,40.8759,24.5255,24.5255,USD,"{""env"":""prod"",""team"":""api""}",78.4
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,34.7499,34.7499,34.7499,USD,"{""env"":""prod"",""team"":""web""}",42.1
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,14.4547,14.4547,14.4547,USD,"{""env"":""staging"",""team"":""web""}",5.3
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,18.3809,18.3809,18.3809,USD,"{""env"":""dev"",""team"":""platform""}",11.1
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,53.39,USD,On-Demand,53.3902,53.3902,53.3902,USD,"{""env"":""prod"",""team"":""data""}",62.5
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.13,USD,On-Demand,12.1274,12.1274,12.1274,USD,"{""env"":""prod"",""team"":""data""}",36.0
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,574.9,GB-Month,On-Demand,11.4972,11.4972,11.4972,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,2056.1,GB-Month,On-Demand,41.1213,41.1213,41.1213,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,26.31,USD,On-Demand,26.3136,26.3136,26.3136,USD,"{""env"":""prod"",""team"":""api""}",47.6
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.32,USD,On-Demand,11.3210,11.3210,11.3210,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,19.57,USD,On-Demand,19.5742,19.5742,19.5742,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,60.9,USD,On-Demand,60.8987,60.8987,60.8987,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,28.7601,17.2561,17.2561,USD,"{""env"":""prod"",""team"":""web""}",71.7
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,32.8302,32.8302,32.8302,USD,"{""env"":""prod"",""team"":""api""}",49.3
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,17.8634,17.8634,17.8634,USD,"{""env"":""staging"",""team"":""web""}",13.2
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,79.4,USD,On-Demand,79.4000,79.4000,79.4000,USD,"{""env"":""prod"",""team"":""data""}",53.8
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,21.58,USD,On-Demand,21.5832,21.5832,21.5832,USD,"{""env"":""prod"",""team"":""api""}",31.2
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1475.7,GB-Month,On-Demand,29.5136,29.5136,29.5136,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1876.6,GB-Month,On-Demand,37.5312,37.5312,37.5312,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,22.9400,22.9400,22.9400,USD,"{""env"":""prod"",""team"":""web""}",51.4
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,11.4030,11.4030,11.4030,USD,"{""env"":""prod"",""team"":""api""}",31.5
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,35.9,USD,On-Demand,35.9001,35.9001,35.9001,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,46.8337,46.8337,46.8337,USD,"{""env"":""prod"",""team"":""api""}",72.9
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,16.8423,16.8423,16.8423,USD,"{""env"":""prod"",""team"":""web""}",30.3
